run	T	energy	magnetization	linked_overlapp
1000	1.124244616258169	-881.8343281665302	40	0.08533333333333333
2000	1.124244616258169	-1064.3371432929644	4	0.12133333333333333
3000	1.4165448417350759	-1204.428286206809	32	0.156
4000	1.4165448417350759	-1203.9829576850855	8	0.19733333333333333
5000	1.5784882480876568	-1231.892285790264	56	0.192
6000	1.4961239111958036	-1270.2996833401046	52	0.21333333333333335
7000	1.4961239111958036	-1293.8844078304073	58	0.212
8000	1.4165448417350759	-1329.557661334507	50	0.22
9000	1.4165448417350759	-1339.2050456383197	68	0.26666666666666666
10000	1.4165448417350759	-1343.9402968649597	58	0.236
11000	1.4165448417350759	-1359.1300895767063	58	0.24533333333333332
12000	1.3396568519179477	-1332.833773383591	36	0.2
13000	1.4165448417350759	-1312.0315454189333	68	0.22533333333333333
14000	1.4165448417350759	-1351.4003817913194	88	0.256
15000	1.3396568519179477	-1376.1091563961081	92	0.284
16000	1.265368939051157	-1387.174412823965	70	0.29333333333333333
17000	1.3396568519179477	-1398.158331594414	62	0.256
18000	1.4165448417350759	-1376.6170638521353	82	0.26
19000	1.4165448417350759	-1367.1562916125963	98	0.24266666666666667
20000	1.4961239111958036	-1349.5638509915163	74	0.22933333333333333
21000	1.4961239111958036	-1375.3567942859743	46	0.21733333333333332
22000	1.5784882480876568	-1339.8998951788833	42	0.248
23000	1.5784882480876568	-1295.424480669607	38	0.236
24000	1.5784882480876568	-1290.609504533734	10	0.22
25000	1.7519660735577003	-1321.4979336652066	8	0.23466666666666666
26000	1.7519660735577003	-1311.9721816178771	30	0.232
27000	1.7519660735577003	-1285.7996903674614	28	0.19333333333333333
28000	1.6637353367707248	-1289.4224850396236	10	0.22533333333333333
29000	1.6637353367707248	-1293.4064111350865	58	0.20666666666666667
30000	1.6637353367707248	-1285.5841906419673	54	0.20266666666666666
31000	1.6637353367707248	-1371.4325899481562	28	0.212
32000	1.6637353367707248	-1335.674354181898	20	0.20266666666666666
33000	1.6637353367707248	-1322.206986896391	32	0.15466666666666667
34000	1.7519660735577003	-1282.0293830800747	24	0.228
35000	1.7519660735577003	-1286.9598953476634	-4	0.188
36000	1.7519660735577003	-1283.3425201889977	22	0.19333333333333333
37000	1.6637353367707248	-1322.0796759615203	38	0.21733333333333332
38000	1.6637353367707248	-1327.629128319803	46	0.21866666666666668
39000	1.6637353367707248	-1328.735858500827	-2	0.216
40000	1.5784882480876568	-1342.802134127792	32	0.21333333333333335
41000	1.5784882480876568	-1358.9360429229216	10	0.24933333333333332
42000	1.5784882480876568	-1346.5812611932242	8	0.22
43000	1.5784882480876568	-1357.058740548102	0	0.236
44000	1.5784882480876568	-1350.2376232722365	2	0.25466666666666665
45000	1.4961239111958036	-1381.8596972890916	4	0.304
46000	1.4961239111958036	-1383.5110645009663	6	0.2853333333333333
47000	1.4961239111958036	-1344.2970946948365	14	0.22666666666666666
48000	1.6637353367707248	-1321.8871926407571	8	0.23333333333333334
49000	1.7519660735577003	-1316.3152791355535	-8	0.228
50000	1.6637353367707248	-1302.6545984525817	-16	0.236
51000	1.8432848861322197	-1331.362032680265	-14	0.224
52000	1.7519660735577003	-1285.3662040243842	-22	0.2853333333333333
53000	1.8432848861322197	-1296.2845988247968	-44	0.24933333333333332
54000	1.9377998571468473	-1293.0114208830657	8	0.192
55000	1.8432848861322197	-1271.0107442679634	8	0.216
56000	1.8432848861322197	-1285.7376892733655	12	0.22533333333333333
57000	1.7519660735577003	-1270.9358523479448	-16	0.19733333333333333
58000	1.6637353367707248	-1302.292396927629	-32	0.216
59000	1.8432848861322197	-1275.125151767964	2	0.204
60000	1.7519660735577003	-1314.139798140525	14	0.21866666666666668
