run	T	energy	magnetization	linked_overlapp
1000	1.5784882480876568	-786.8172547848391	-24	0.08133333333333333
2000	1.5784882480876568	-1007.1132895349909	-22	0.13466666666666666
3000	1.4961239111958036	-1113.8215906176845	18	0.14933333333333335
4000	1.4961239111958036	-1215.1454361444414	40	0.192
5000	1.4165448417350759	-1244.6144194918456	6	0.23733333333333334
6000	1.3396568519179477	-1270.9471967591048	0	0.196
7000	1.3396568519179477	-1302.8436141806462	-4	0.22266666666666668
8000	1.4961239111958036	-1341.175828218732	38	0.23333333333333334
9000	1.4961239111958036	-1321.0093968568347	16	0.19466666666666665
10000	1.4961239111958036	-1304.288274157097	30	0.204
11000	1.4165448417350759	-1293.68688296441	40	0.23466666666666666
12000	1.3396568519179477	-1369.896648260363	32	0.23333333333333334
13000	1.3396568519179477	-1351.6152917509407	38	0.23066666666666666
14000	1.3396568519179477	-1358.6066031569683	4	0.224
15000	1.4165448417350759	-1360.1593317237148	14	0.236
16000	1.3396568519179477	-1340.1148831712715	2	0.216
17000	1.3396568519179477	-1390.174310013173	38	0.25066666666666665
18000	1.4165448417350759	-1384.6338366061325	20	0.22266666666666668
19000	1.3396568519179477	-1401.2566380604965	28	0.308
20000	1.265368939051157	-1417.5984028792432	16	0.30266666666666664
21000	1.1935931778272049	-1478.4046789156732	8	0.276
22000	1.124244616258169	-1483.1728867829713	4	0.3293333333333333
23000	1.0572411751286657	-1505.7075304280577	4	0.2946666666666667
24000	0.9925035508489524	-1508.2333005093678	10	0.284
25000	0.9299551215931907	-1500.8483786945835	4	0.3253333333333333
26000	0.8695218566117785	-1515.281796966403	2	0.31733333333333336
27000	0.8695218566117785	-1506.8323930575193	-22	0.33866666666666667
28000	0.811132228610414	-1523.5635212012971	-8	0.336
29000	0.811132228610414	-1541.915320795305	4	0.3453333333333333
30000	0.811132228610414	-1545.7800094375248	-6	0.3586666666666667
31000	0.811132228610414	-1552.0294823005738	-2	0.3373333333333333
32000	0.7547171290921875	-1547.4993618060093	18	0.37466666666666665
33000	0.7002097865625	-1554.6117300795377	8	0.30666666666666664
34000	0.7002097865625	-1561.9466453739933	12	0.3466666666666667
35000	0.6475456875	-1556.7494752433922	-8	0.34
36000	0.7002097865625	-1561.0870360978774	16	0.3373333333333333
37000	0.6475456875	-1567.7905550697405	6	0.364
38000	0.5966625	-1564.8237507912056	-8	0.396
39000	0.5475	-1564.826163487807	-6	0.384
40000	0.5475	-1580.3050627700577	2	0.3933333333333333
41000	0.5475	-1574.4830304078378	2	0.35733333333333334
42000	0.5475	-1577.3486480281376	6	0.39466666666666667
43000	0.5475	-1585.0776465354922	4	0.38133333333333336
44000	0.5475	-1583.769034546184	14	0.36933333333333335
45000	0.5	-1583.92776283072	10	0.352
46000	0.5966625	-1585.326725369932	4	0.4026666666666667
47000	0.5475	-1578.594811867704	2	0.37733333333333335
48000	0.5475	-1575.3954792093716	2	0.364
49000	0.5475	-1578.3206025037919	24	0.336
50000	0.5475	-1577.0460866004569	22	0.4053333333333333
51000	0.5475	-1582.5312554923844	16	0.356
52000	0.5475	-1584.4550046079069	6	0.39466666666666667
53000	0.5966625	-1577.7916799497737	-14	0.4
54000	0.5966625	-1582.5469531584797	-6	0.3933333333333333
55000	0.5966625	-1583.5919712372033	-2	0.35733333333333334
56000	0.5475	-1587.7606209662358	8	0.36133333333333334
57000	0.5475	-1589.8928015766596	-4	0.33466666666666667
58000	0.5966625	-1582.8365143440863	-24	0.38
59000	0.5966625	-1583.6998891640017	-8	0.392
60000	0.5475	-1580.3753045578428	2	0.3626666666666667
61000	0.5	-1588.159008831438	-4	0.372
62000	0.5475	-1582.0524372510408	-16	0.35333333333333333
63000	0.5475	-1590.3887127352943	-12	0.38266666666666665
64000	0.5475	-1584.5100989805487	-4	0.4093333333333333
65000	0.5966625	-1587.3753911821416	-12	0.38266666666666665
66000	0.5966625	-1592.1464741643447	0	0.38
67000	0.6475456875	-1586.2483296231137	4	0.372
68000	0.7002097865625	-1588.6725377155944	-6	0.36933333333333335
69000	0.6475456875	-1578.9722989282695	-6	0.38
70000	0.5966625	-1592.2765720270381	-12	0.4013333333333333
71000	0.5475	-1599.7369740196912	2	0.36
72000	0.5475	-1596.7224657646339	-8	0.4106666666666667
73000	0.5475	-1597.1625111156893	-6	0.4053333333333333
74000	0.5475	-1598.7480180220355	-2	0.39066666666666666
75000	0.5475	-1596.8952748998	4	0.3933333333333333
76000	0.5966625	-1599.1764949095664	0	0.384
77000	0.5475	-1603.8209462727389	-8	0.42933333333333334
78000	0.5475	-1597.633253250096	-10	0.39466666666666667
79000	0.6475456875	-1596.0499435759152	2	0.3626666666666667
80000	0.6475456875	-1585.2333018475672	-10	0.36533333333333334
81000	0.7002097865625	-1591.9484595333024	2	0.3973333333333333
82000	0.6475456875	-1595.577671840974	0	0.3893333333333333
83000	0.6475456875	-1592.4593440113908	6	0.3893333333333333
84000	0.7547171290921875	-1591.7306050153215	10	0.4106666666666667
85000	0.7002097865625	-1586.4311844810397	-2	0.4
86000	0.6475456875	-1594.7900828837173	-6	0.3466666666666667
87000	0.5966625	-1596.4483006888547	4	0.36533333333333334
88000	0.6475456875	-1592.5652544403601	8	0.332
89000	0.5966625	-1582.3115813663544	-10	0.37333333333333335
90000	0.5966625	-1589.7271344443436	-4	0.33066666666666666
91000	0.5966625	-1585.3836078730988	-12	0.37466666666666665
92000	0.5966625	-1581.092513165741	-12	0.3626666666666667
93000	0.7002097865625	-1588.7961213205351	-18	0.38133333333333336
94000	0.7002097865625	-1591.0620196131738	-12	0.38
95000	0.7002097865625	-1588.3959232733678	-6	0.36133333333333334
96000	0.7002097865625	-1583.4762892809474	6	0.3333333333333333
