run	T	energy	magnetization	linked_overlapp
1000	0.5	-949.4505472387018	36	0.116
2000	0.5	-1190.0006291316868	56	0.17066666666666666
3000	0.5	-1302.6163097510507	48	0.212
4000	0.5475	-1379.4974751077539	44	0.24666666666666667
5000	0.5475	-1391.8458939858847	68	0.244
6000	0.5475	-1413.0275634205188	82	0.264
7000	0.5966625	-1418.3314094370542	78	0.28
8000	0.5966625	-1451.2390361516539	74	0.236
9000	0.6475456875	-1453.2187426191397	54	0.24666666666666667
10000	0.6475456875	-1467.929856309495	28	0.292
11000	0.5966625	-1475.4937468007702	40	0.292
12000	0.5966625	-1488.3194114891485	52	0.30266666666666664
13000	0.5475	-1504.6793309797533	30	0.31733333333333336
14000	0.5475	-1509.069208719515	38	0.292
15000	0.5475	-1509.2539348082105	30	0.33866666666666667
16000	0.5	-1518.2920786861494	24	0.2946666666666667
17000	0.5966625	-1520.2327747861	30	0.308
18000	0.5966625	-1520.5286047163313	42	0.292
19000	0.5966625	-1520.1706008069573	56	0.304
20000	0.6475456875	-1525.233594445647	16	0.31866666666666665
21000	0.6475456875	-1527.9094882956063	26	0.31333333333333335
22000	0.5966625	-1524.8973466406899	26	0.3546666666666667
23000	0.6475456875	-1523.9715814792892	10	0.328
24000	0.6475456875	-1520.10682585427	-10	0.32666666666666666
25000	0.7002097865625	-1526.7359154909805	10	0.3
26000	0.6475456875	-1525.176000443429	24	0.3
27000	0.6475456875	-1521.9105839815488	40	0.31466666666666665
28000	0.6475456875	-1521.4828581555096	4	0.30533333333333335
29000	0.5966625	-1532.6019455091384	24	0.356
30000	0.5966625	-1537.3546154934138	32	0.344
31000	0.5966625	-1536.3097979182978	30	0.31466666666666665
32000	0.5966625	-1540.8258076140362	22	0.3253333333333333
33000	0.5475	-1539.1719768804974	20	0.3546666666666667
34000	0.5966625	-1545.1994675091157	26	0.3506666666666667
35000	0.5966625	-1538.8010700605257	20	0.35333333333333333
36000	0.6475456875	-1552.2295815860455	32	0.33866666666666667
37000	0.6475456875	-1547.6985473747623	26	0.35333333333333333
38000	0.6475456875	-1551.144258831006	28	0.36133333333333334
39000	0.7002097865625	-1546.5087025058854	12	0.38133333333333336
40000	0.8695218566117785	-1541.501749222874	26	0.28933333333333333
41000	0.9925035508489524	-1520.616344237091	44	0.31866666666666665
42000	0.9925035508489524	-1522.7768374481332	36	0.30533333333333335
43000	0.9925035508489524	-1496.3782546260468	26	0.296
44000	0.9925035508489524	-1497.1139983291912	6	0.308
45000	0.9299551215931907	-1503.0893048586452	18	0.292
46000	0.8695218566117785	-1531.1878942912788	16	0.324
47000	0.811132228610414	-1529.792766084717	2	0.3626666666666667
48000	0.7547171290921875	-1536.8448532151185	26	0.3426666666666667
49000	0.7547171290921875	-1547.242661903152	40	0.33866666666666667
50000	0.8695218566117785	-1539.283636225952	8	0.3253333333333333
51000	0.811132228610414	-1558.3540296921894	-12	0.3453333333333333
52000	0.8695218566117785	-1528.9527986418514	-12	0.29733333333333334
53000	0.811132228610414	-1519.8720061920953	0	0.3253333333333333
54000	0.811132228610414	-1521.8019392922813	22	0.32266666666666666
55000	0.811132228610414	-1538.7721564574658	42	0.31866666666666665
56000	0.811132228610414	-1545.2917996198694	20	0.31733333333333336
57000	0.8695218566117785	-1545.422568745515	24	0.332
58000	0.9299551215931907	-1537.3727374372945	18	0.3466666666666667
59000	0.9925035508489524	-1533.4771727558489	-2	0.32266666666666666
60000	0.9925035508489524	-1528.3996618266797	-6	0.3333333333333333
61000	0.9299551215931907	-1514.0931385021318	18	0.30533333333333335
62000	1.0572411751286657	-1509.1838302592905	8	0.31333333333333335
63000	1.0572411751286657	-1505.8454622595302	6	0.33466666666666667
64000	1.124244616258169	-1512.826027154505	6	0.2826666666666667
65000	1.124244616258169	-1495.4294741290194	18	0.2906666666666667
66000	1.0572411751286657	-1511.1328364426004	28	0.316
67000	0.9925035508489524	-1506.781945436591	16	0.332
68000	1.0572411751286657	-1512.7888123527457	10	0.292
69000	1.124244616258169	-1506.8975992793098	0	0.32
70000	1.124244616258169	-1500.9490431110912	0	0.2853333333333333
71000	1.1935931778272049	-1502.9949636481824	-2	0.33066666666666666
72000	1.124244616258169	-1506.5223840520437	2	0.3
73000	1.124244616258169	-1506.2600858065703	14	0.33866666666666667
74000	1.1935931778272049	-1491.6095164081555	0	0.316
75000	1.1935931778272049	-1508.9774805662344	-18	0.272
76000	1.1935931778272049	-1485.4230127007754	-16	0.32
77000	1.124244616258169	-1487.835210994071	4	0.31733333333333336
78000	1.1935931778272049	-1479.7519258897842	6	0.28933333333333333
79000	1.124244616258169	-1494.346028636747	8	0.38133333333333336
80000	1.124244616258169	-1501.4801235177629	-12	0.316
