run	T	energy	magnetization	linked_overlapp
1000	1.6637353367707248	-885.1660326253975	-70	0.056
2000	1.5784882480876568	-1090.3190891139739	-28	0.16133333333333333
3000	1.5784882480876568	-1164.3835792615678	-32	0.16666666666666666
4000	1.4961239111958036	-1173.2417601705495	-78	0.18
5000	1.4165448417350759	-1257.6646392345947	-76	0.204
6000	1.4961239111958036	-1290.00039813194	-56	0.20266666666666666
7000	1.4961239111958036	-1298.323389408385	-44	0.22933333333333333
8000	1.4961239111958036	-1347.5089736424304	-8	0.204
9000	1.4961239111958036	-1328.3284364725696	-46	0.19466666666666665
10000	1.4961239111958036	-1367.0194295780052	-76	0.204
11000	1.4165448417350759	-1347.7370542344056	-66	0.24533333333333332
12000	1.4961239111958036	-1396.42442041998	-64	0.27066666666666667
13000	1.4961239111958036	-1351.841532990277	-64	0.22533333333333333
14000	1.4961239111958036	-1362.7115603388536	-50	0.26
15000	1.4165448417350759	-1344.0478767832105	-42	0.22933333333333333
16000	1.4165448417350759	-1380.1719626866222	-30	0.236
17000	1.3396568519179477	-1388.1134278696709	-2	0.25066666666666665
18000	1.4165448417350759	-1374.2357780116472	-36	0.23733333333333334
19000	1.3396568519179477	-1404.029822558539	-18	0.26
20000	1.3396568519179477	-1394.0731776950531	-12	0.25866666666666666
21000	1.265368939051157	-1395.1098074497006	-10	0.24933333333333332
22000	1.265368939051157	-1396.6651376949897	-40	0.248
23000	1.3396568519179477	-1384.4555960991677	-34	0.2786666666666667
24000	1.3396568519179477	-1391.8119221342074	-32	0.228
25000	1.265368939051157	-1390.8734247856507	-10	0.25333333333333335
26000	1.265368939051157	-1395.5210365747876	-48	0.22266666666666668
27000	1.1935931778272049	-1386.545286925387	-62	0.288
28000	1.1935931778272049	-1412.3176014213811	-52	0.22933333333333333
29000	1.124244616258169	-1405.6502614364558	-10	0.296
30000	1.0572411751286657	-1463.8736550050862	-26	0.296
31000	1.0572411751286657	-1476.9076246999223	-24	0.30266666666666664
32000	1.0572411751286657	-1498.5208442221115	-24	0.30666666666666664
33000	1.124244616258169	-1491.3361815929625	-32	0.32133333333333336
34000	1.0572411751286657	-1472.1804216202913	10	0.296
35000	0.9925035508489524	-1493.8173926310528	-4	0.25733333333333336
36000	1.0572411751286657	-1476.8812125979107	-10	0.3
37000	1.0572411751286657	-1489.2728576804627	-38	0.264
38000	0.9925035508489524	-1494.2703485883007	-24	0.288
39000	0.9925035508489524	-1509.9563147030833	-40	0.31466666666666665
40000	0.9299551215931907	-1522.3709060934768	-30	0.3626666666666667
41000	0.8695218566117785	-1533.9541356471207	-20	0.32
42000	0.811132228610414	-1544.2092435226555	-32	0.336
43000	0.7547171290921875	-1551.0821365468814	-34	0.3426666666666667
44000	0.7002097865625	-1550.183970903921	-16	0.33866666666666667
45000	0.7002097865625	-1534.0373362550358	-18	0.332
46000	0.7547171290921875	-1539.5268824648929	-16	0.38266666666666665
47000	0.7002097865625	-1554.6969991584474	-24	0.36533333333333334
48000	0.7002097865625	-1557.6815766366547	-24	0.372
49000	0.7002097865625	-1561.8329314474058	-28	0.36533333333333334
50000	0.6475456875	-1563.744903736569	-22	0.3586666666666667
51000	0.6475456875	-1552.8252439837274	-4	0.36
52000	0.7002097865625	-1543.1651062591195	-10	0.3506666666666667
53000	0.7547171290921875	-1557.6203221034496	-20	0.30266666666666664
54000	0.7547171290921875	-1558.0377116495906	-40	0.34
55000	0.7002097865625	-1554.3727301874205	-24	0.328
56000	0.6475456875	-1565.565744812963	-22	0.33066666666666666
57000	0.6475456875	-1560.1710724412064	-32	0.3466666666666667
58000	0.7002097865625	-1562.9614899623111	-14	0.30533333333333335
59000	0.7002097865625	-1552.90825773154	-8	0.3466666666666667
60000	0.7002097865625	-1550.666514584079	-6	0.344
61000	0.811132228610414	-1544.10018121841	-14	0.31733333333333336
62000	0.7547171290921875	-1547.2561462402766	-10	0.35333333333333333
63000	0.7547171290921875	-1541.534812616481	-30	0.32266666666666666
64000	0.7547171290921875	-1552.7407803745073	-38	0.37066666666666664
65000	0.7547171290921875	-1547.0084261658146	-34	0.33066666666666666
66000	0.7002097865625	-1560.8620668557921	-20	0.348
67000	0.6475456875	-1563.8282019393273	-46	0.38666666666666666
68000	0.7002097865625	-1578.9356582448027	-38	0.36933333333333335
69000	0.811132228610414	-1564.89900815607	-14	0.3413333333333333
70000	0.811132228610414	-1556.0183599012903	-34	0.37866666666666665
71000	0.7547171290921875	-1547.9868868239125	-56	0.3453333333333333
72000	0.7547171290921875	-1554.2508465470034	-52	0.3453333333333333
73000	0.7547171290921875	-1572.304303494388	-62	0.3453333333333333
74000	0.7002097865625	-1566.0835367121654	-58	0.3626666666666667
75000	0.7002097865625	-1565.7626914025404	-46	0.37333333333333335
76000	0.7547171290921875	-1562.7432506397759	-48	0.3426666666666667
77000	0.7547171290921875	-1575.9097983491386	-36	0.36
78000	0.811132228610414	-1564.1472576828437	-36	0.3586666666666667
79000	0.811132228610414	-1552.8190246930246	-28	0.31333333333333335
80000	0.8695218566117785	-1560.6058441086009	-38	0.31733333333333336
81000	0.8695218566117785	-1556.855428613249	-24	0.34933333333333333
82000	0.8695218566117785	-1536.4131809093733	-28	0.30933333333333335
83000	0.8695218566117785	-1552.903484425322	-22	0.32266666666666666
84000	0.9299551215931907	-1557.547802431163	-34	0.3413333333333333
85000	0.8695218566117785	-1555.123301447019	-38	0.32666666666666666
86000	0.811132228610414	-1558.5684454866512	-26	0.33066666666666666
87000	0.7547171290921875	-1547.2147096960794	-40	0.37333333333333335
88000	0.8695218566117785	-1561.3754421828721	-62	0.308
89000	0.9925035508489524	-1568.1204388326516	-38	0.352
90000	0.9299551215931907	-1529.9903478007661	-28	0.31866666666666665
91000	0.9925035508489524	-1531.8528711937045	-42	0.3453333333333333
92000	0.9925035508489524	-1544.2092174990503	-54	0.30533333333333335
93000	0.9925035508489524	-1550.7017393179433	-54	0.308
94000	1.0572411751286657	-1521.3342907987035	-34	0.348
95000	1.0572411751286657	-1535.5998986299935	-32	0.2906666666666667
96000	1.0572411751286657	-1505.9243934357187	-50	0.304
97000	1.0572411751286657	-1533.0201604188926	-48	0.34
98000	1.0572411751286657	-1532.1805112209572	-76	0.36
99000	0.9925035508489524	-1535.7207991475686	-66	0.35333333333333333
100000	0.9299551215931907	-1547.5628604885223	-58	0.35333333333333333
101000	1.0572411751286657	-1537.9118855557683	-66	0.32
102000	1.0572411751286657	-1510.3746450687815	-66	0.3453333333333333
103000	1.124244616258169	-1490.2668797188353	-70	0.32666666666666666
104000	1.124244616258169	-1504.5568784553066	-72	0.2946666666666667
105000	1.0572411751286657	-1543.1316345120197	-70	0.3333333333333333
106000	1.0572411751286657	-1535.502205077518	-66	0.316
107000	0.9925035508489524	-1522.0792406093835	-48	0.308
108000	0.9925035508489524	-1523.8941043271298	-66	0.32266666666666666
109000	0.9925035508489524	-1516.3902389593552	-74	0.336
110000	0.9299551215931907	-1512.715462844719	-56	0.33466666666666667
111000	1.0572411751286657	-1519.8225441396044	-38	0.296
112000	1.0572411751286657	-1508.0442731551373	-34	0.304
113000	1.0572411751286657	-1496.0643594445132	-66	0.30933333333333335
114000	1.124244616258169	-1508.6850619451611	-82	0.3253333333333333
115000	1.0572411751286657	-1510.3897828637405	-54	0.33066666666666666
116000	1.0572411751286657	-1516.4706816776518	-24	0.31733333333333336
117000	1.124244616258169	-1518.387008873728	-58	0.34933333333333333
118000	1.0572411751286657	-1513.8820640940796	-66	0.33466666666666667
119000	1.0572411751286657	-1460.4485168388226	-76	0.3
120000	1.0572411751286657	-1503.1301707714535	-62	0.32133333333333336
121000	1.0572411751286657	-1511.8825945839087	-66	0.39466666666666667
122000	1.0572411751286657	-1489.8309492093244	-48	0.32666666666666666
123000	1.1935931778272049	-1504.9733739944081	-34	0.336
124000	1.124244616258169	-1509.62978788129	-42	0.356
125000	1.124244616258169	-1500.0303125404416	-66	0.33866666666666667
126000	1.124244616258169	-1508.5273558767885	-50	0.30933333333333335
127000	1.1935931778272049	-1513.5434883125606	-48	0.3413333333333333
128000	1.1935931778272049	-1485.9962109102514	-58	0.316
129000	1.124244616258169	-1498.3531345550007	-52	0.30666666666666664
130000	1.0572411751286657	-1497.9981879669053	-56	0.3333333333333333
131000	0.9925035508489524	-1503.1148297603495	-64	0.312
132000	1.124244616258169	-1529.7737145051879	-52	0.33866666666666667
