run	T	energy	magnetization	linked_overlapp
1000	1.8432848861322197	-799.8966305196435	-70	0.056
2000	1.8432848861322197	-989.4492158323446	-28	0.08133333333333333
3000	1.7519660735577003	-1146.770029512246	-62	0.144
4000	1.9377998571468473	-1166.457549083667	10	0.16133333333333333
5000	1.9377998571468473	-1187.1936280190644	-14	0.16266666666666665
6000	1.9377998571468473	-1243.7257360957972	-6	0.148
7000	1.8432848861322197	-1270.260701688275	-28	0.16666666666666666
8000	1.7519660735577003	-1274.4324620567113	-30	0.18266666666666667
9000	1.6637353367707248	-1322.510386211389	-26	0.21333333333333335
10000	1.7519660735577003	-1309.7788309012456	-28	0.20133333333333334
11000	1.6637353367707248	-1297.8176493344345	-26	0.22533333333333333
12000	1.5784882480876568	-1336.7046812032058	-36	0.22666666666666666
13000	1.4961239111958036	-1335.4453133481245	-22	0.272
14000	1.5784882480876568	-1346.64007487811	-20	0.20666666666666667
15000	1.4961239111958036	-1336.7614030328807	6	0.232
16000	1.4165448417350759	-1378.5910055712995	2	0.26266666666666666
17000	1.4961239111958036	-1345.8490789669122	-4	0.22933333333333333
18000	1.4961239111958036	-1364.6508524858677	32	0.24533333333333332
19000	1.4165448417350759	-1393.951499708477	6	0.204
20000	1.4961239111958036	-1376.147765980645	-32	0.25466666666666665
21000	1.4165448417350759	-1398.3448241004432	-26	0.23333333333333334
22000	1.3396568519179477	-1411.9010674324325	-18	0.27466666666666667
23000	1.4165448417350759	-1420.1023267633184	-6	0.252
24000	1.4165448417350759	-1472.0650027684785	-12	0.2613333333333333
25000	1.3396568519179477	-1453.22495747136	28	0.2613333333333333
26000	1.4165448417350759	-1405.6640418458758	18	0.252
27000	1.4961239111958036	-1415.552976136029	4	0.264
28000	1.4165448417350759	-1441.2474458733602	10	0.252
29000	1.3396568519179477	-1437.2976072384083	-14	0.29333333333333333
30000	1.265368939051157	-1436.1078764922916	16	0.28933333333333333
31000	1.1935931778272049	-1448.582426725218	-8	0.30266666666666664
32000	1.124244616258169	-1469.9662586700767	0	0.28933333333333333
33000	1.0572411751286657	-1469.0902002799749	6	0.308
34000	1.0572411751286657	-1494.584078716169	-8	0.284
35000	1.0572411751286657	-1513.2852776803293	-20	0.292
36000	0.9925035508489524	-1507.0278685607054	-8	0.312
37000	0.9299551215931907	-1495.732224667864	-4	0.30533333333333335
38000	0.9925035508489524	-1505.2793094906124	2	0.288
39000	0.9299551215931907	-1517.4416236305	6	0.332
40000	0.8695218566117785	-1524.9004687823153	2	0.352
41000	0.8695218566117785	-1544.7181464722905	-14	0.328
