run	T	energy	magnetization	linked_overlapp
1000	1.6637353367707248	-843.5365969303158	-6	0.10266666666666667
2000	1.6637353367707248	-1056.2701720696841	-2	0.11333333333333333
3000	1.9377998571468473	-1106.8469502931205	24	0.17066666666666666
4000	1.9377998571468473	-1121.7515685013138	2	0.16133333333333333
5000	1.9377998571468473	-1161.3672993433893	-10	0.13733333333333334
6000	1.8432848861322197	-1162.4757564624383	36	0.15466666666666667
7000	1.8432848861322197	-1195.1509850053544	66	0.17333333333333334
8000	1.9377998571468473	-1195.4839956634682	6	0.168
9000	1.9377998571468473	-1181.5562561230022	8	0.13466666666666666
10000	1.8432848861322197	-1179.0539463309892	16	0.164
11000	1.9377998571468473	-1220.7054411814383	0	0.168
12000	1.8432848861322197	-1241.4842601159376	6	0.19333333333333333
13000	1.8432848861322197	-1230.0875144980184	22	0.18933333333333333
14000	1.8432848861322197	-1234.7721492880448	34	0.16933333333333334
15000	1.8432848861322197	-1217.7511406179265	-10	0.18
16000	1.8432848861322197	-1195.8501286677717	30	0.184
17000	1.8432848861322197	-1241.284573085351	52	0.17466666666666666
18000	1.7519660735577003	-1257.9314249701176	38	0.21733333333333332
19000	1.7519660735577003	-1231.9143786228074	22	0.21066666666666667
20000	1.7519660735577003	-1233.004859149652	32	0.17733333333333334
21000	1.6637353367707248	-1228.543558062404	20	0.19466666666666665
22000	1.7519660735577003	-1251.0316908814739	12	0.22933333333333333
23000	1.6637353367707248	-1299.3221939204036	-8	0.23066666666666666
24000	1.6637353367707248	-1311.7396664911444	-8	0.2653333333333333
25000	1.8432848861322197	-1292.3894741306035	14	0.20266666666666666
26000	1.8432848861322197	-1265.010529121086	24	0.24533333333333332
27000	1.8432848861322197	-1276.188459159756	-30	0.172
28000	1.8432848861322197	-1240.0606273831359	-10	0.14
29000	1.9377998571468473	-1237.6979196112188	-38	0.18666666666666668
30000	1.9377998571468473	-1238.974849149682	-26	0.19333333333333333
31000	1.9377998571468473	-1193.4416864511138	-20	0.184
32000	1.8432848861322197	-1221.7022348053945	-14	0.2
33000	1.8432848861322197	-1245.2380296128918	-6	0.18133333333333335
34000	1.8432848861322197	-1214.2529675356716	-20	0.17333333333333334
35000	1.9377998571468473	-1242.8097537337153	6	0.21866666666666668
36000	1.9377998571468473	-1248.8004504054954	0	0.18
37000	1.9377998571468473	-1194.8229015487782	-36	0.16533333333333333
38000	1.9377998571468473	-1223.4278531761238	-20	0.18533333333333332
39000	1.9377998571468473	-1245.2397624649398	-18	0.21066666666666667
40000	1.9377998571468473	-1263.932539904343	-16	0.196
41000	1.9377998571468473	-1306.8848766814585	-48	0.172
42000	1.8432848861322197	-1295.0417104934404	-16	0.20133333333333334
