run	T	energy	magnetization	linked_overlapp
1000	0.9299551215931907	-930.5368989551569	-16	0.108
2000	0.8695218566117785	-1165.418216150397	8	0.176
3000	0.8695218566117785	-1254.377506722333	-22	0.18666666666666668
4000	0.8695218566117785	-1326.0608006385999	-54	0.20933333333333334
5000	0.8695218566117785	-1332.156602199472	-62	0.23733333333333334
6000	0.9299551215931907	-1363.5739748243436	-48	0.22
7000	0.9299551215931907	-1378.1969997316107	-62	0.21733333333333332
8000	0.9299551215931907	-1411.8315571952016	-62	0.24666666666666667
9000	1.1935931778272049	-1409.979963520355	-32	0.24533333333333332
10000	1.1935931778272049	-1399.9728647236068	-30	0.272
11000	1.124244616258169	-1409.9736090935687	-56	0.23466666666666666
12000	1.1935931778272049	-1392.9973731752273	-72	0.26
13000	1.1935931778272049	-1428.7401983774596	-38	0.26266666666666666
14000	1.124244616258169	-1408.5813930905022	-78	0.284
15000	1.0572411751286657	-1403.8216827544813	-44	0.25866666666666666
16000	1.0572411751286657	-1436.5144023943915	-92	0.24933333333333332
17000	0.9925035508489524	-1430.3135162663677	-50	0.24266666666666667
18000	0.9925035508489524	-1451.0146653812212	-50	0.2906666666666667
19000	0.9299551215931907	-1469.0687559125693	-56	0.23866666666666667
20000	0.8695218566117785	-1457.2904474264647	-60	0.26266666666666666
21000	0.811132228610414	-1500.5617466723606	-52	0.3
22000	0.811132228610414	-1517.5726942435422	-16	0.26666666666666666
23000	0.7547171290921875	-1524.8757293330598	-26	0.3
24000	0.7547171290921875	-1519.9551074384551	-26	0.31866666666666665
25000	0.7002097865625	-1536.9296244405207	-38	0.288
26000	0.7547171290921875	-1518.6535947555838	-40	0.316
27000	0.7547171290921875	-1526.5341433840533	-38	0.328
28000	0.7547171290921875	-1524.4666969446412	-14	0.2866666666666667
29000	0.7547171290921875	-1507.9114505728548	-16	0.312
30000	0.7547171290921875	-1508.957979101516	-34	0.31733333333333336
31000	0.811132228610414	-1496.3319996402697	-14	0.29333333333333333
32000	0.811132228610414	-1515.6198428161608	-44	0.32666666666666666
33000	0.8695218566117785	-1525.0330892982886	-36	0.29733333333333334
34000	0.9299551215931907	-1513.2697840011926	-36	0.30533333333333335
35000	0.8695218566117785	-1507.441092230722	-30	0.31733333333333336
36000	0.8695218566117785	-1512.0895108435586	-24	0.31066666666666665
37000	0.8695218566117785	-1523.1345209081746	-36	0.33866666666666667
38000	0.9299551215931907	-1518.8761464217282	-32	0.328
39000	0.9299551215931907	-1508.7415855834197	-48	0.3413333333333333
40000	0.9299551215931907	-1508.7571876046402	-42	0.3333333333333333
41000	0.9299551215931907	-1518.5685811784615	-36	0.31333333333333335
42000	0.8695218566117785	-1523.2627179821227	-50	0.288
43000	0.9299551215931907	-1542.8551564673667	-56	0.3426666666666667
44000	0.8695218566117785	-1535.9510247854014	-44	0.3293333333333333
45000	0.811132228610414	-1543.9867367610993	-42	0.31866666666666665
46000	0.811132228610414	-1543.0688331245763	-74	0.33066666666666666
47000	0.7547171290921875	-1552.665905455892	-64	0.36133333333333334
48000	0.8695218566117785	-1539.9551568969168	-54	0.32266666666666666
49000	0.8695218566117785	-1549.555440711878	-64	0.336
50000	0.811132228610414	-1536.8875518236812	-48	0.3413333333333333
51000	0.9299551215931907	-1544.1502179713532	-52	0.31333333333333335
52000	0.8695218566117785	-1523.2158361386273	-48	0.3293333333333333
53000	0.811132228610414	-1523.438056970672	-64	0.36533333333333334
54000	0.8695218566117785	-1531.0946890855842	-44	0.32666666666666666
55000	0.8695218566117785	-1532.668892781953	-72	0.33066666666666666
56000	0.8695218566117785	-1534.8869120558759	-76	0.34933333333333333
57000	0.9925035508489524	-1521.8829500264128	-60	0.2813333333333333
58000	1.1935931778272049	-1513.075306175204	-62	0.364
59000	1.124244616258169	-1510.546559866137	-64	0.312
60000	1.0572411751286657	-1523.2909680791197	-54	0.364
61000	1.124244616258169	-1508.9150716727995	-22	0.37733333333333335
62000	1.0572411751286657	-1499.3825849315679	-44	0.30266666666666664
63000	1.0572411751286657	-1539.4305722154309	-62	0.30933333333333335
64000	0.9925035508489524	-1527.6369815190153	-74	0.36933333333333335
65000	1.0572411751286657	-1533.6744460593939	-58	0.31866666666666665
66000	1.0572411751286657	-1529.2205068285482	-68	0.3426666666666667
67000	0.9925035508489524	-1533.3092553670342	-96	0.34933333333333333
68000	0.9925035508489524	-1532.213228900186	-84	0.364
69000	1.0572411751286657	-1512.0005697673857	-80	0.32
70000	1.0572411751286657	-1515.6081198896175	-48	0.35733333333333334
71000	1.124244616258169	-1501.0044238317844	-38	0.32266666666666666
72000	1.1935931778272049	-1493.8720499430945	-44	0.30933333333333335
73000	1.1935931778272049	-1520.1631101625287	-42	0.32133333333333336
74000	1.1935931778272049	-1497.5681217641297	-64	0.33066666666666666
75000	1.124244616258169	-1530.2997039798654	-72	0.38
76000	1.124244616258169	-1531.3416202429864	-64	0.33866666666666667
77000	1.124244616258169	-1496.6534986791155	-36	0.2613333333333333
78000	1.0572411751286657	-1506.1219114845437	-42	0.32133333333333336
79000	0.9925035508489524	-1515.996016776888	-52	0.316
80000	1.1935931778272049	-1525.5791580285802	-40	0.304
81000	1.124244616258169	-1479.5838891015526	-30	0.348
82000	1.124244616258169	-1506.1809696935736	-42	0.324
83000	1.1935931778272049	-1509.4262954127685	-36	0.35333333333333333
84000	1.124244616258169	-1508.9545378295381	-42	0.3453333333333333
85000	1.265368939051157	-1514.0052650378504	-58	0.30266666666666664
86000	1.265368939051157	-1461.7377941242337	-32	0.2813333333333333
87000	1.265368939051157	-1473.7725340398276	-28	0.272
88000	1.3396568519179477	-1436.1057403518228	-40	0.2733333333333333
89000	1.3396568519179477	-1425.3098605529406	-62	0.24666666666666667
90000	1.4165448417350759	-1410.767937107525	-84	0.2613333333333333
91000	1.3396568519179477	-1408.1764171621692	-72	0.25733333333333336
92000	1.3396568519179477	-1435.9500500379827	-68	0.2866666666666667
93000	1.3396568519179477	-1433.1351644562462	-76	0.2786666666666667
94000	1.3396568519179477	-1424.322989673366	-58	0.31466666666666665
95000	1.3396568519179477	-1455.5415718994298	-50	0.3
96000	1.3396568519179477	-1429.262078528455	-28	0.28933333333333333
97000	1.265368939051157	-1459.7162913505076	-42	0.29333333333333333
98000	1.4165448417350759	-1460.4552513983974	-14	0.3333333333333333
99000	1.3396568519179477	-1454.0851292703057	-42	0.284
100000	1.3396568519179477	-1459.395805403348	-42	0.31333333333333335
101000	1.265368939051157	-1482.3438506927498	-56	0.312
102000	1.265368939051157	-1465.0860473187827	-30	0.29333333333333333
103000	1.4165448417350759	-1473.5394018838751	-30	0.288
104000	1.4165448417350759	-1463.5153491943986	-30	0.29333333333333333
105000	1.4165448417350759	-1460.2289636615196	-28	0.28
106000	1.4961239111958036	-1423.977462320869	-66	0.27466666666666667
107000	1.4165448417350759	-1456.6630416822472	-70	0.288
108000	1.3396568519179477	-1441.8287976366887	-56	0.26
109000	1.265368939051157	-1434.6778187485547	-38	0.30933333333333335
110000	1.265368939051157	-1451.0760711552382	-30	0.272
111000	1.1935931778272049	-1487.3149091508471	-44	0.30133333333333334
112000	1.3396568519179477	-1459.8557385451566	-58	0.2906666666666667
113000	1.3396568519179477	-1459.915491881857	-30	0.252
114000	1.3396568519179477	-1455.6864232662706	-2	0.276
115000	1.3396568519179477	-1477.9737555047443	-20	0.308
116000	1.265368939051157	-1470.7323628010035	-40	0.31333333333333335
117000	1.1935931778272049	-1501.3380600724659	-70	0.36533333333333334
118000	1.1935931778272049	-1494.6572406777045	-50	0.2906666666666667
119000	1.124244616258169	-1505.092344715616	-50	0.328
120000	1.1935931778272049	-1514.9793375673387	-68	0.3466666666666667
121000	1.1935931778272049	-1474.5478744837822	-40	0.30666666666666664
122000	1.124244616258169	-1503.4507280745165	-48	0.368
123000	1.0572411751286657	-1526.4370629869545	-60	0.33466666666666667
124000	1.0572411751286657	-1551.731884554931	-70	0.3546666666666667
125000	1.0572411751286657	-1558.3609885636313	-60	0.41733333333333333
126000	1.0572411751286657	-1543.2896741378763	-74	0.34
127000	0.9925035508489524	-1561.2283655695912	-72	0.3333333333333333
128000	0.9925035508489524	-1561.8126314905032	-64	0.3373333333333333
129000	0.9299551215931907	-1573.9746514034155	-62	0.36933333333333335
