run	T	energy	magnetization	linked_overlapp
1000	1.124244616258169	-869.5784211948798	28	0.068
2000	1.124244616258169	-1150.5393717717493	22	0.15333333333333332
3000	1.0572411751286657	-1271.33008060512	26	0.20933333333333334
4000	1.0572411751286657	-1336.0518899523079	4	0.2
5000	1.0572411751286657	-1347.0206998446374	-2	0.208
6000	1.0572411751286657	-1394.545678458569	-36	0.252
7000	0.9925035508489524	-1419.8371211162619	-32	0.24933333333333332
8000	0.9299551215931907	-1440.7365411835835	-6	0.324
9000	0.8695218566117785	-1475.1087926121297	-30	0.2853333333333333
10000	0.8695218566117785	-1494.2080203052212	-30	0.2946666666666667
11000	0.8695218566117785	-1471.71470862045	-32	0.284
12000	0.811132228610414	-1466.9726570518442	-28	0.32266666666666666
13000	0.7547171290921875	-1489.9222048921833	-14	0.26
14000	0.7002097865625	-1513.5228004840278	-8	0.25333333333333335
15000	0.7002097865625	-1528.3545500525017	-20	0.324
16000	0.6475456875	-1523.9808808212977	-14	0.34933333333333333
17000	0.6475456875	-1541.1172037666356	-24	0.3373333333333333
18000	0.5966625	-1535.312968556696	-20	0.29333333333333333
19000	0.5475	-1547.0841568157464	-24	0.312
20000	0.5475	-1559.0508293367527	-6	0.328
21000	0.5	-1559.3294612109132	-6	0.344
22000	0.5	-1558.1406719957693	-8	0.364
23000	0.5475	-1558.9551263325345	-14	0.324
24000	0.5475	-1558.8660841957017	4	0.32666666666666666
25000	0.5475	-1564.3173728174218	-4	0.30933333333333335
26000	0.5	-1573.7217714247176	-10	0.31733333333333336
27000	0.5	-1573.4759141281033	-10	0.3973333333333333
28000	0.5	-1580.1680577746488	-2	0.36933333333333335
29000	0.5	-1577.2224079721243	-8	0.388
30000	0.5	-1575.7229681222666	2	0.34
31000	0.5	-1569.429373485887	-12	0.376
32000	0.5	-1570.3259517813162	-20	0.38133333333333336
33000	0.5	-1574.6620170911872	-22	0.37066666666666664
34000	0.5	-1578.958059263009	-26	0.38533333333333336
35000	0.5	-1572.3969578756742	-14	0.32
36000	0.5	-1570.3667373640374	-20	0.32133333333333336
37000	0.5	-1575.6427592297582	-24	0.38
38000	0.5475	-1572.264483491421	-28	0.35333333333333333
39000	0.5475	-1571.0162568180592	-22	0.3586666666666667
40000	0.5475	-1571.6210989411184	-38	0.336
41000	0.5475	-1576.1810503862948	-16	0.37066666666666664
42000	0.5966625	-1575.4704496686127	-30	0.3253333333333333
