run	T	energy	magnetization	linked_overlapp
1000	0.6475456875	-925.5670164136202	-32	0.096
2000	0.5966625	-1165.6381598658286	-16	0.192
3000	0.5475	-1272.7423323702274	-18	0.216
4000	0.5	-1326.8873491625725	-6	0.24666666666666667
5000	0.5966625	-1368.261325237316	0	0.232
6000	0.5966625	-1391.943566873352	-4	0.2853333333333333
7000	0.5475	-1402.6882508887359	-2	0.25333333333333335
8000	0.6475456875	-1406.351653038871	-10	0.2826666666666667
9000	0.6475456875	-1415.0284154880535	-2	0.23066666666666666
10000	0.5966625	-1408.0970791063335	-20	0.2813333333333333
11000	0.6475456875	-1416.5621570629708	-28	0.268
12000	0.7547171290921875	-1413.3565258469305	-38	0.2613333333333333
13000	0.7002097865625	-1418.762158455181	-24	0.27066666666666667
14000	0.6475456875	-1421.4863075659441	-12	0.2786666666666667
15000	0.7547171290921875	-1436.7210218735047	-20	0.24533333333333332
16000	0.7547171290921875	-1428.0777662071948	-8	0.26266666666666666
17000	0.7547171290921875	-1424.377488496553	10	0.23866666666666667
18000	0.7547171290921875	-1435.4327983085275	14	0.252
19000	0.7547171290921875	-1436.5794121843182	-8	0.25866666666666666
20000	0.7547171290921875	-1448.4066620985998	0	0.2906666666666667
21000	0.7547171290921875	-1438.274146734588	-6	0.26266666666666666
22000	0.7002097865625	-1450.6570687078045	-10	0.25866666666666666
23000	0.7002097865625	-1438.9534764517537	-10	0.28933333333333333
24000	0.7002097865625	-1442.8567561289287	-14	0.2853333333333333
25000	0.7547171290921875	-1438.0276378028402	-2	0.308
26000	0.7547171290921875	-1452.6235070324935	2	0.32133333333333336
27000	0.7547171290921875	-1448.502700881635	-4	0.2853333333333333
28000	0.7547171290921875	-1453.2493085187612	-6	0.2853333333333333
29000	0.7547171290921875	-1463.3880658071002	-6	0.27066666666666667
30000	0.7002097865625	-1471.2186935102573	-10	0.268
31000	0.6475456875	-1466.4232977926326	-6	0.31733333333333336
32000	0.7002097865625	-1478.040831847114	-12	0.30133333333333334
33000	0.6475456875	-1481.5762627161362	-20	0.2853333333333333
34000	0.7002097865625	-1487.2181911195473	-18	0.2946666666666667
35000	0.7002097865625	-1489.4624833838063	-16	0.3
36000	0.7002097865625	-1483.5963253262134	-18	0.264
37000	0.6475456875	-1485.023434160901	-16	0.31066666666666665
38000	0.6475456875	-1492.8693770648877	-6	0.288
39000	0.6475456875	-1491.1744874742835	0	0.316
40000	0.6475456875	-1491.7401678338397	-4	0.29333333333333333
41000	0.6475456875	-1496.1834492909131	-18	0.31866666666666665
42000	0.7002097865625	-1488.9506735741923	-6	0.32
