run	T	energy	magnetization	linked_overlapp
1000	0.5966625	-993.4114440827407	24	0.11333333333333333
2000	0.5475	-1244.8277279357221	24	0.184
3000	0.5	-1341.0138564893864	42	0.184
4000	0.5475	-1383.8401088041037	32	0.22933333333333333
5000	0.5475	-1412.403252731472	40	0.26666666666666666
6000	0.5475	-1436.6899822060204	40	0.27466666666666667
7000	0.5966625	-1457.9324922524083	26	0.2653333333333333
8000	0.5966625	-1472.9992949393907	8	0.2613333333333333
9000	0.5966625	-1490.4426339166469	0	0.29333333333333333
10000	0.5475	-1503.7518157081668	8	0.2786666666666667
11000	0.5475	-1515.669058029554	6	0.25866666666666666
12000	0.5	-1522.4667519881284	-4	0.2906666666666667
13000	0.5	-1519.680664284934	-2	0.308
14000	0.5475	-1528.4021761979611	-2	0.27466666666666667
15000	0.5475	-1528.0154100477819	-38	0.30933333333333335
16000	0.5475	-1533.1393438875655	-34	0.324
17000	0.5475	-1546.2547335682916	-20	0.32133333333333336
18000	0.5475	-1547.732597499986	-36	0.32133333333333336
19000	0.5475	-1539.0347813510477	-28	0.284
20000	0.5475	-1545.6263422146585	-34	0.308
21000	0.5475	-1551.06606971512	-38	0.344
22000	0.5475	-1554.023500646299	-46	0.28933333333333333
23000	0.5475	-1556.889386411137	-28	0.31333333333333335
24000	0.5475	-1558.6398697164784	-32	0.312
25000	0.5966625	-1554.7490036978782	-18	0.30533333333333335
26000	0.5966625	-1557.7372312241632	-40	0.29733333333333334
27000	0.5475	-1556.657663827027	-12	0.30933333333333335
28000	0.5	-1572.1997945293795	-26	0.3626666666666667
29000	0.5	-1571.3262221310888	-18	0.336
30000	0.5	-1581.5403996431696	-18	0.3466666666666667
31000	0.5475	-1575.3927264405847	-20	0.31333333333333335
32000	0.5	-1576.781525755937	-18	0.30666666666666664
33000	0.5	-1585.7883971227118	-16	0.34933333333333333
34000	0.5	-1584.505780680819	-38	0.30266666666666664
35000	0.5	-1582.9944940099442	-24	0.308
36000	0.5	-1586.4791645212415	-6	0.372
37000	0.5475	-1585.7238243820545	-22	0.32666666666666666
38000	0.5	-1581.8736687241658	-16	0.3466666666666667
39000	0.5	-1591.838894609083	-12	0.34
40000	0.5	-1590.6095301166847	-22	0.308
41000	0.5475	-1595.8340133679153	-16	0.328
42000	0.5	-1587.0905661277143	-12	0.3253333333333333
43000	0.5966625	-1586.4023516314364	-14	0.31866666666666665
44000	0.5966625	-1578.993506401457	-14	0.31066666666666665
45000	0.5966625	-1582.1558324121443	-8	0.336
46000	0.6475456875	-1585.219708117164	-14	0.3453333333333333
47000	0.6475456875	-1573.3849564968646	-32	0.324
48000	0.6475456875	-1585.1467288197011	-22	0.37333333333333335
49000	0.5966625	-1592.1641675587987	-26	0.28933333333333333
50000	0.5475	-1587.6164656363178	-16	0.36533333333333334
51000	0.5	-1591.7971510311775	-22	0.36
52000	0.5475	-1598.2442145091281	-30	0.36666666666666664
53000	0.5475	-1594.3083679526396	-26	0.3333333333333333
54000	0.5966625	-1591.0461540733604	-18	0.316
55000	0.5966625	-1588.1370674753377	-26	0.3373333333333333
56000	0.5966625	-1594.7574035663522	-16	0.352
57000	0.6475456875	-1583.8852863960851	-24	0.31066666666666665
58000	0.6475456875	-1588.2773250543685	-16	0.30933333333333335
59000	0.6475456875	-1584.3204633717767	-14	0.31866666666666665
60000	0.6475456875	-1593.9491464897592	-6	0.3586666666666667
61000	0.5966625	-1592.8565700661234	-8	0.32666666666666666
62000	0.5966625	-1592.6954624970608	-8	0.372
63000	0.6475456875	-1596.6635195387678	-20	0.32133333333333336
64000	0.5966625	-1592.2711127006176	-2	0.3506666666666667
65000	0.6475456875	-1600.9639664059912	-10	0.344
66000	0.7002097865625	-1588.7832225950817	-24	0.348
67000	0.6475456875	-1590.996149033374	-38	0.332
68000	0.6475456875	-1596.373179183107	-20	0.33866666666666667
69000	0.5966625	-1614.9134370033962	-20	0.376
70000	0.5966625	-1605.6502298587866	-30	0.34
71000	0.5475	-1608.382600004141	-38	0.4026666666666667
72000	0.5475	-1607.3559942714573	-36	0.3626666666666667
73000	0.5475	-1608.092507558826	-50	0.29733333333333334
74000	0.5475	-1606.8205148768081	-50	0.3466666666666667
75000	0.5475	-1612.3215341265952	-40	0.3
76000	0.5475	-1622.356184926534	-38	0.36133333333333334
77000	0.5475	-1621.200499936129	-38	0.31066666666666665
78000	0.5	-1613.182308836021	-64	0.344
79000	0.6475456875	-1611.9962944317256	-58	0.356
80000	0.5966625	-1613.5249982788755	-52	0.35333333333333333
81000	0.5475	-1611.1003657186643	-44	0.284
82000	0.5	-1615.5697889635123	-48	0.38
83000	0.5475	-1616.2403011041947	-44	0.292
84000	0.5475	-1616.9480609709074	-34	0.38133333333333336
85000	0.5475	-1619.7603305778407	-54	0.36933333333333335
86000	0.5	-1625.8771959961541	-50	0.364
87000	0.5	-1623.1331911767618	-52	0.4026666666666667
88000	0.5	-1615.553904558099	-46	0.3893333333333333
89000	0.5966625	-1614.72354477461	-42	0.36666666666666664
90000	0.5966625	-1617.722009664574	-52	0.31333333333333335
91000	0.5475	-1609.2285914090019	-44	0.33866666666666667
92000	0.5475	-1617.7009089770554	-46	0.38666666666666666
93000	0.5966625	-1608.483590256706	-32	0.34933333333333333
94000	0.6475456875	-1606.1297636172574	-46	0.348
95000	0.7002097865625	-1601.3198906790467	-36	0.37466666666666665
96000	0.6475456875	-1600.3677126954037	-42	0.36
97000	0.6475456875	-1598.9987326899695	-30	0.336
98000	0.6475456875	-1605.6496628654695	-58	0.31733333333333336
99000	0.5966625	-1604.0121229473386	-38	0.304
100000	0.7002097865625	-1596.8112784347873	-38	0.312
101000	0.7547171290921875	-1600.5594633981827	-38	0.37866666666666665
102000	0.7002097865625	-1611.9047096313632	-32	0.33066666666666666
103000	0.6475456875	-1614.8351540838382	-24	0.30266666666666664
104000	0.6475456875	-1615.749664050276	-40	0.3466666666666667
105000	0.6475456875	-1609.8315142276094	-36	0.328
106000	0.5966625	-1610.265398990607	-34	0.3426666666666667
107000	0.6475456875	-1614.4862406419054	-32	0.31066666666666665
108000	0.5966625	-1622.7243345868792	-34	0.37066666666666664
109000	0.5966625	-1608.3557642266576	-30	0.34933333333333333
110000	0.5966625	-1605.0499269733257	-22	0.376
111000	0.5475	-1617.8945020735036	-38	0.39866666666666667
112000	0.5966625	-1621.274821325007	-24	0.38
113000	0.5475	-1618.6594308561157	-40	0.3893333333333333
114000	0.5475	-1615.2805489759694	-32	0.332
115000	0.5475	-1632.6216881431642	-40	0.36666666666666664
116000	0.5475	-1627.0664155787254	-38	0.2986666666666667
117000	0.5966625	-1621.5242938789656	-26	0.372
118000	0.5475	-1624.5826714776013	-52	0.37333333333333335
119000	0.5966625	-1625.159748847685	-42	0.3373333333333333
120000	0.5475	-1625.4723454785064	-32	0.328
121000	0.5475	-1613.1109350405313	-24	0.36533333333333334
122000	0.5966625	-1619.9974296741327	-20	0.33466666666666667
123000	0.6475456875	-1612.0202330554596	-28	0.36666666666666664
124000	0.6475456875	-1611.1808432717764	-38	0.38133333333333336
125000	0.5966625	-1619.8356732823136	-38	0.384
126000	0.6475456875	-1618.9024019077501	-26	0.3453333333333333
127000	0.6475456875	-1615.6306949471386	-26	0.336
128000	0.7002097865625	-1615.1498208002538	-46	0.352
129000	0.6475456875	-1605.5643996328656	-22	0.3546666666666667
130000	0.6475456875	-1599.3672293120487	-14	0.376
131000	0.7547171290921875	-1597.01304742212	-30	0.352
132000	0.7002097865625	-1602.4035602842623	-32	0.31866666666666665
133000	0.6475456875	-1604.637461396198	-18	0.32
134000	0.5966625	-1609.261718355189	-30	0.37866666666666665
135000	0.7002097865625	-1607.6163191309915	-20	0.36933333333333335
136000	0.6475456875	-1600.1622425504568	-16	0.3933333333333333
137000	0.6475456875	-1604.2055754180174	-10	0.384
138000	0.6475456875	-1605.4256197699874	-44	0.36
139000	0.6475456875	-1604.3120548994782	-34	0.33466666666666667
140000	0.6475456875	-1610.564519065978	-28	0.312
141000	0.6475456875	-1611.0821825450168	-56	0.348
142000	0.6475456875	-1618.6961810500734	-48	0.368
143000	0.5966625	-1609.1923028306965	-28	0.37866666666666665
144000	0.5475	-1617.8972518176186	-14	0.37866666666666665
145000	0.6475456875	-1613.3482619318295	-18	0.32666666666666666
146000	0.6475456875	-1606.9061413609186	-22	0.35333333333333333
147000	0.5966625	-1613.7084227735654	-22	0.412
148000	0.5966625	-1613.298796581277	-28	0.368
149000	0.5475	-1619.38800161917	-22	0.39866666666666667
150000	0.7002097865625	-1615.1533682967179	-8	0.37466666666666665
151000	0.6475456875	-1602.7663705426644	-6	0.39466666666666667
152000	0.7002097865625	-1605.673510094271	-22	0.36666666666666664
153000	0.7002097865625	-1605.3961193777413	-24	0.36
154000	0.7002097865625	-1597.596074510489	-22	0.35733333333333334
155000	0.6475456875	-1598.0017338991238	-30	0.36666666666666664
156000	0.7002097865625	-1607.412394688187	-28	0.37866666666666665
157000	0.7547171290921875	-1604.512164102963	-18	0.38
