run	T	energy	magnetization	linked_overlapp
1000	0.7002097865625	-947.0073530806837	10	0.12
2000	0.6475456875	-1211.042759322166	-36	0.18533333333333332
3000	0.6475456875	-1330.0451199454017	-12	0.19733333333333333
4000	0.6475456875	-1399.6189504262363	-22	0.19733333333333333
5000	0.6475456875	-1443.0217835749288	-2	0.2813333333333333
6000	0.5966625	-1472.350569922352	-8	0.2653333333333333
7000	0.5475	-1493.5834859478218	-14	0.264
8000	0.5475	-1508.7079630246847	0	0.256
9000	0.5475	-1518.0790171978601	-10	0.24666666666666667
10000	0.5	-1518.5311673252247	-12	0.2613333333333333
11000	0.5	-1519.0279478230657	-22	0.25866666666666666
12000	0.5966625	-1522.7252474385139	-14	0.31333333333333335
13000	0.5966625	-1531.1114722504942	0	0.31466666666666665
14000	0.5966625	-1527.2721115654397	-10	0.29733333333333334
15000	0.5966625	-1535.259541207262	-4	0.2693333333333333
16000	0.5966625	-1540.3066675766365	-10	0.2853333333333333
17000	0.5966625	-1531.523873919468	-18	0.276
18000	0.5966625	-1529.5524427915407	-12	0.31333333333333335
19000	0.6475456875	-1536.1543519879176	-14	0.268
20000	0.6475456875	-1541.119799211948	-8	0.32266666666666666
21000	0.6475456875	-1537.0706277442214	-28	0.2906666666666667
22000	0.6475456875	-1542.8826289617054	-2	0.31866666666666665
23000	0.6475456875	-1541.0602861040327	-2	0.3
24000	0.6475456875	-1538.0786041632407	4	0.26666666666666666
25000	0.6475456875	-1533.3605061600504	-18	0.30666666666666664
26000	0.6475456875	-1529.7515028130194	6	0.31733333333333336
27000	0.7547171290921875	-1534.5430964218517	4	0.33066666666666666
28000	0.7547171290921875	-1531.5736970128817	6	0.27466666666666667
29000	0.7547171290921875	-1524.7744863700398	4	0.272
30000	0.7547171290921875	-1526.3326827269682	12	0.336
31000	0.7547171290921875	-1525.8771941261712	16	0.352
32000	0.7547171290921875	-1536.807144003602	0	0.30666666666666664
33000	0.7002097865625	-1534.4053636532117	-4	0.32
34000	0.7547171290921875	-1548.6642520152175	22	0.26666666666666666
35000	0.7002097865625	-1543.185615717297	6	0.2946666666666667
36000	0.7547171290921875	-1543.2306368424865	30	0.2613333333333333
37000	0.7547171290921875	-1533.4641002276394	14	0.32133333333333336
38000	0.7547171290921875	-1548.2230856723925	30	0.28
39000	0.7547171290921875	-1552.2007928824655	-2	0.316
40000	0.7002097865625	-1557.5651308340862	0	0.32133333333333336
41000	0.7002097865625	-1563.8179659585219	-2	0.332
42000	0.6475456875	-1565.1797751633198	24	0.2866666666666667
43000	0.7002097865625	-1570.9966853136875	10	0.3253333333333333
44000	0.7002097865625	-1566.4206386426888	20	0.31333333333333335
45000	0.6475456875	-1572.9311091914233	28	0.2986666666666667
46000	0.5966625	-1584.495503802726	18	0.3253333333333333
47000	0.5966625	-1579.765314014822	14	0.324
48000	0.5966625	-1577.761475149721	28	0.308
49000	0.6475456875	-1573.3329362823656	16	0.34
50000	0.7002097865625	-1579.4131980631225	22	0.3453333333333333
51000	0.6475456875	-1577.1947458623008	18	0.312
52000	0.7547171290921875	-1579.7937828031606	20	0.2866666666666667
53000	0.7547171290921875	-1586.0455000668378	6	0.312
54000	0.7002097865625	-1580.7588254652383	2	0.3293333333333333
55000	0.7002097865625	-1581.592563050535	6	0.30666666666666664
56000	0.6475456875	-1581.1990457721665	6	0.32666666666666666
57000	0.6475456875	-1590.1917220692505	4	0.3293333333333333
