run	T	energy	magnetization	linked_overlapp
1000	0.7002097865625	-898.0116353987543	-2	0.12266666666666666
2000	0.7547171290921875	-1126.1060096167123	-48	0.14533333333333334
3000	0.7547171290921875	-1256.5447089758136	-16	0.18266666666666667
4000	0.7547171290921875	-1334.7679009440749	-28	0.196
5000	0.7547171290921875	-1405.5065953965852	-18	0.18933333333333333
6000	0.7002097865625	-1412.655215029524	-4	0.25333333333333335
7000	0.7002097865625	-1442.7156069457515	2	0.292
8000	0.7002097865625	-1466.8874964191562	-18	0.296
9000	0.7002097865625	-1477.948390138705	-18	0.2733333333333333
10000	0.6475456875	-1491.1205141390155	-6	0.2946666666666667
11000	0.6475456875	-1491.9217647724843	-16	0.23866666666666667
12000	0.6475456875	-1484.821805826886	-24	0.236
13000	0.7547171290921875	-1477.6866912036285	-2	0.24
14000	0.7547171290921875	-1482.9770619110186	-26	0.296
15000	0.7547171290921875	-1503.9677574877803	-20	0.23066666666666666
16000	0.7547171290921875	-1503.9219322659208	-34	0.284
17000	0.7002097865625	-1514.8917796799024	-36	0.30533333333333335
18000	0.6475456875	-1522.5503013826144	-30	0.308
19000	0.5966625	-1521.832029856641	-22	0.24933333333333332
20000	0.5966625	-1523.5677026372211	-26	0.33866666666666667
21000	0.5966625	-1526.6089622696536	-20	0.25466666666666665
22000	0.6475456875	-1528.4232816548583	-22	0.288
23000	0.6475456875	-1526.656757671977	-18	0.3
24000	0.7547171290921875	-1534.0690388968028	-4	0.2866666666666667
25000	0.7547171290921875	-1514.3781365612037	0	0.33066666666666666
26000	0.7547171290921875	-1515.2601117771228	0	0.2773333333333333
27000	0.7002097865625	-1535.2026169012765	14	0.32133333333333336
28000	0.7547171290921875	-1541.0953276598734	8	0.27466666666666667
29000	0.7002097865625	-1540.1729518760299	0	0.288
30000	0.7547171290921875	-1527.944667489425	0	0.30933333333333335
31000	0.7547171290921875	-1519.611259172826	14	0.30133333333333334
32000	0.7547171290921875	-1517.0519510635752	26	0.24933333333333332
33000	0.7547171290921875	-1512.2919821387245	-4	0.28933333333333333
34000	0.7547171290921875	-1519.7001066489752	-24	0.244
35000	0.7547171290921875	-1532.559008649376	-20	0.31333333333333335
36000	0.7002097865625	-1546.074672298433	-26	0.2906666666666667
37000	0.6475456875	-1547.2144015790395	-32	0.2853333333333333
38000	0.6475456875	-1547.736420571096	-20	0.32266666666666666
39000	0.5966625	-1568.707396657562	-38	0.30666666666666664
40000	0.5475	-1572.617755919969	-36	0.33466666666666667
41000	0.5475	-1572.724540041527	-30	0.312
42000	0.5475	-1565.374639897928	-20	0.30933333333333335
43000	0.5475	-1564.8981450419865	-22	0.3373333333333333
44000	0.5475	-1563.688566466647	-12	0.3253333333333333
45000	0.5966625	-1571.498735743072	-4	0.324
46000	0.5966625	-1577.3719747317054	-4	0.31466666666666665
47000	0.5966625	-1572.1891899276789	-10	0.33066666666666666
48000	0.5966625	-1578.445554442025	-8	0.3586666666666667
49000	0.6475456875	-1579.8387387395985	-16	0.348
50000	0.6475456875	-1582.384289365095	-30	0.36133333333333334
51000	0.7002097865625	-1574.53872347573	-16	0.30933333333333335
52000	0.6475456875	-1570.5983852788986	-26	0.344
53000	0.6475456875	-1565.499075500334	-10	0.364
54000	0.5966625	-1571.0568756557877	-16	0.276
55000	0.6475456875	-1578.0033650990028	-10	0.316
56000	0.6475456875	-1580.2020029273015	-22	0.36
57000	0.6475456875	-1580.9004260591032	-16	0.3466666666666667
58000	0.6475456875	-1576.0522790844427	-12	0.3373333333333333
59000	0.6475456875	-1577.6666386127504	-18	0.31866666666666665
60000	0.7002097865625	-1574.243668477143	-24	0.3426666666666667
61000	0.7547171290921875	-1568.6053094062977	-28	0.29733333333333334
62000	0.7547171290921875	-1571.4439821624396	-36	0.27066666666666667
63000	0.7547171290921875	-1573.4161208871265	-24	0.35733333333333334
64000	0.7002097865625	-1571.8587759346285	-10	0.2693333333333333
65000	0.7547171290921875	-1568.5354885902877	-34	0.31333333333333335
66000	0.7547171290921875	-1570.7458093363418	-20	0.2946666666666667
67000	0.7002097865625	-1581.52916574951	-22	0.30133333333333334
68000	0.7002097865625	-1567.3310668573542	-20	0.348
69000	0.7547171290921875	-1559.8883919049674	-4	0.2986666666666667
70000	0.7547171290921875	-1571.6268861913939	0	0.2986666666666667
71000	0.7002097865625	-1574.5723617993426	-20	0.352
72000	0.7002097865625	-1570.3936354068608	-6	0.3413333333333333
73000	0.7002097865625	-1575.3320142468813	-12	0.32133333333333336
74000	0.6475456875	-1570.8448768146197	-14	0.33466666666666667
75000	0.7547171290921875	-1584.3358018819595	-8	0.3
76000	0.7547171290921875	-1579.5109373086393	8	0.31466666666666665
77000	0.7547171290921875	-1559.1993882448837	-20	0.32666666666666666
78000	0.7547171290921875	-1571.042188514208	-8	0.328
79000	0.7547171290921875	-1565.5151870982634	-4	0.31066666666666665
80000	0.7547171290921875	-1562.6042531444346	-2	0.2853333333333333
81000	0.7547171290921875	-1562.3614288434815	-10	0.2693333333333333
82000	0.7002097865625	-1573.5771543685325	2	0.344
83000	0.7547171290921875	-1582.955064969953	-6	0.2986666666666667
84000	0.7002097865625	-1575.3580792904215	2	0.312
85000	0.7547171290921875	-1562.5299919230113	-28	0.3293333333333333
86000	0.7547171290921875	-1562.102692984667	-14	0.364
87000	0.7547171290921875	-1561.3912106839457	0	0.31866666666666665
88000	0.7547171290921875	-1549.909914042945	-28	0.348
89000	0.7547171290921875	-1560.9831386931885	-20	0.332
90000	0.7547171290921875	-1547.4851013637096	-16	0.30133333333333334
91000	0.7547171290921875	-1568.1627291506957	-6	0.3506666666666667
92000	0.7547171290921875	-1574.1319984192503	12	0.2946666666666667
93000	0.7547171290921875	-1575.116816068284	-8	0.33866666666666667
94000	0.7547171290921875	-1572.747602837865	6	0.34
95000	0.7547171290921875	-1573.772623455247	8	0.33466666666666667
96000	0.7547171290921875	-1574.6723818070514	-12	0.31866666666666665
97000	0.7547171290921875	-1583.5073421333896	16	0.30133333333333334
98000	0.7547171290921875	-1582.0896165896168	-4	0.2986666666666667
99000	0.7547171290921875	-1575.0107645826565	4	0.3293333333333333
100000	0.7547171290921875	-1580.8713444253322	-6	0.2986666666666667
101000	0.7547171290921875	-1581.88116925551	-8	0.3253333333333333
102000	0.7547171290921875	-1581.5059332183152	0	0.31066666666666665
103000	0.7547171290921875	-1573.6341967156345	10	0.3546666666666667
104000	0.7547171290921875	-1579.7812969643296	12	0.292
105000	0.7547171290921875	-1570.0151598223697	-6	0.344
106000	0.7002097865625	-1571.7681079703104	-2	0.3
107000	0.7002097865625	-1581.4933832933286	0	0.33466666666666667
108000	0.7547171290921875	-1583.9623178532738	-10	0.31333333333333335
109000	0.7002097865625	-1592.3599128169528	-10	0.2946666666666667
110000	0.7547171290921875	-1576.7712155597358	0	0.32666666666666666
111000	0.7547171290921875	-1583.537742425233	12	0.3426666666666667
112000	0.7547171290921875	-1574.8324238000387	8	0.31466666666666665
113000	0.7547171290921875	-1573.2027750477012	-8	0.32266666666666666
114000	0.7547171290921875	-1584.286168223308	8	0.316
115000	0.7002097865625	-1579.992231124329	-12	0.34
116000	0.7002097865625	-1577.0226493956995	-2	0.33066666666666666
117000	0.7002097865625	-1569.7110113384613	4	0.33866666666666667
118000	0.7002097865625	-1568.129984749687	12	0.33466666666666667
119000	0.7002097865625	-1572.8939973744798	-8	0.34
120000	0.7002097865625	-1581.6301660042977	-10	0.3413333333333333
121000	0.7002097865625	-1583.593591286768	6	0.3413333333333333
122000	0.7547171290921875	-1582.3725555855044	0	0.31866666666666665
123000	0.7547171290921875	-1587.8861580770028	32	0.3506666666666667
