run	T	energy	magnetization	linked_overlapp
1000	0.5	-936.3017584645572	32	0.08133333333333333
2000	0.5	-1162.4950583439668	50	0.17733333333333334
3000	0.5966625	-1254.7351958459276	26	0.2
4000	0.5966625	-1318.5318730949912	36	0.19733333333333333
5000	0.5475	-1366.9573906192309	20	0.23866666666666667
6000	0.6475456875	-1378.8919831781855	14	0.24133333333333334
7000	0.7002097865625	-1391.9527542785047	26	0.2813333333333333
8000	0.7547171290921875	-1385.3721145970792	12	0.284
9000	0.7547171290921875	-1398.3216846856785	20	0.29333333333333333
10000	0.7547171290921875	-1394.5750213834751	32	0.25333333333333335
11000	0.7547171290921875	-1411.6138355522562	22	0.28
12000	0.7547171290921875	-1429.0912211501168	4	0.29733333333333334
13000	0.7547171290921875	-1425.1543219832154	6	0.30933333333333335
14000	0.7002097865625	-1429.1765820651972	16	0.296
15000	0.7002097865625	-1455.5417902525944	8	0.2786666666666667
16000	0.6475456875	-1446.8917390066292	6	0.2813333333333333
17000	0.6475456875	-1457.2050143258466	18	0.2853333333333333
18000	0.6475456875	-1463.9156435199293	22	0.2946666666666667
19000	0.6475456875	-1475.3490285859677	6	0.29733333333333334
20000	0.6475456875	-1474.5588729061778	-4	0.2773333333333333
21000	0.7002097865625	-1472.5332372387854	-14	0.2786666666666667
22000	0.6475456875	-1477.5543636013695	10	0.284
23000	0.7002097865625	-1466.895721013224	-4	0.28933333333333333
24000	0.7002097865625	-1473.5556953854434	8	0.2853333333333333
25000	0.6475456875	-1465.3409611044676	-6	0.27466666666666667
26000	0.6475456875	-1478.1509643231348	-22	0.316
27000	0.5966625	-1487.966714206213	-6	0.30666666666666664
28000	0.6475456875	-1482.5154062509448	-4	0.3253333333333333
29000	0.6475456875	-1491.5845893991248	-22	0.29333333333333333
30000	0.6475456875	-1492.4315883705624	-20	0.32266666666666666
31000	0.6475456875	-1491.9351011687515	-2	0.31733333333333336
32000	0.6475456875	-1485.1380490927509	-12	0.3293333333333333
33000	0.7002097865625	-1489.8758744315244	-8	0.2826666666666667
34000	0.7002097865625	-1489.8785833450017	-8	0.30933333333333335
35000	0.6475456875	-1486.5618974506172	2	0.27066666666666667
36000	0.6475456875	-1486.8086359866504	-10	0.2946666666666667
37000	0.6475456875	-1499.8299782917927	0	0.29733333333333334
38000	0.6475456875	-1491.200048941545	-8	0.3253333333333333
