Run	T	Energy	Magnetization
780000	2	-2976	-996
790000	1.8333333333333335	-3000	-1000
800000	1.6666666666666667	-2976	-996
810000	1.8333333333333335	-2976	-996
820000	1.6666666666666667	-3000	-1000
830000	1.6666666666666667	-3000	-1000
840000	1.5	-3000	-1000
850000	1.3333333333333333	-3000	-1000
860000	1.8333333333333335	-3000	-1000
870000	1.6666666666666667	-3000	-1000
880000	2	-2964	-994
890000	2	-2952	-992
900000	1.8333333333333335	-3000	-1000
910000	2	-2960	-992
920000	2	-2964	-994
930000	1.8333333333333335	-2976	-996
940000	1.6666666666666667	-3000	-1000
950000	1.8333333333333335	-3000	-1000
960000	1.8333333333333335	-2988	-998
970000	2	-2988	-998
980000	1.8333333333333335	-2976	-996
990000	1.8333333333333335	-2988	-998
1000000	1.8333333333333335	-2976	-996
1010000	1.8333333333333335	-3000	-1000
1020000	1.6666666666666667	-2988	-998
1030000	1.6666666666666667	-2968	-994
1040000	1.6666666666666667	-3000	-1000
1050000	1.5	-2988	-998
1060000	1.6666666666666667	-2968	-994
1070000	1.5	-3000	-1000
1080000	1.3333333333333333	-3000	-1000
1090000	1.1666666666666665	-3000	-1000
1100000	1.3333333333333333	-3000	-1000
1110000	1.3333333333333333	-3000	-1000
1120000	1.3333333333333333	-2988	-998
1130000	1.3333333333333333	-3000	-1000
1140000	1.1666666666666665	-3000	-1000
1150000	1.1666666666666665	-3000	-1000
1160000	1.3333333333333333	-2988	-998
1170000	1.1666666666666665	-3000	-1000
1180000	0.9999999999999999	-3000	-1000
1190000	0.8333333333333333	-3000	-1000
1200000	1.1666666666666665	-3000	-1000
1210000	0.9999999999999999	-3000	-1000
1220000	0.8333333333333333	-3000	-1000
1230000	1.1666666666666665	-3000	-1000
1240000	0.9999999999999999	-3000	-1000
1250000	0.8333333333333333	-3000	-1000
1260000	0.6666666666666666	-3000	-1000
1270000	0.6666666666666666	-3000	-1000
1280000	0.5	-3000	-1000
1290000	0.5	-3000	-1000
1300000	0.5	-3000	-1000
1310000	0.9999999999999999	-3000	-1000
1320000	0.9999999999999999	-3000	-1000
1330000	0.8333333333333333	-3000	-1000
1340000	0.8333333333333333	-3000	-1000
1350000	0.9999999999999999	-3000	-1000
