run	T	energy	magnetization	linked_overlapp
1000	0.5966625	-868.1484677694652	-10	0.092
2000	0.5966625	-1168.6728926126916	-12	0.18133333333333335
3000	0.6475456875	-1300.8667541306124	-2	0.22533333333333333
4000	0.5966625	-1369.599380121546	8	0.23333333333333334
5000	0.5475	-1402.220240645597	6	0.25466666666666665
6000	0.5	-1431.71309077143	-10	0.256
7000	0.5	-1444.6568528171072	12	0.2826666666666667
8000	0.5	-1454.562187589116	-2	0.25333333333333335
9000	0.5	-1451.7847741387948	-2	0.28
10000	0.5	-1455.3147825795693	2	0.316
11000	0.5	-1460.5710253074215	0	0.25866666666666666
12000	0.5	-1458.6115709651247	-4	0.25466666666666665
13000	0.5475	-1462.014288272385	6	0.2986666666666667
14000	0.5475	-1462.3087318989667	-2	0.288
15000	0.5475	-1470.5322039752161	-2	0.3
16000	0.5	-1472.737901048025	-6	0.32666666666666666
17000	0.5	-1479.0560901845913	-18	0.29333333333333333
18000	0.5966625	-1479.5586247551087	-28	0.308
19000	0.6475456875	-1466.8690086204879	-32	0.328
20000	0.7002097865625	-1476.7806100032124	-30	0.28933333333333333
21000	0.6475456875	-1477.7554767711442	-14	0.31066666666666665
22000	0.6475456875	-1480.4284769473284	-18	0.324
23000	0.5966625	-1480.809095735727	-12	0.312
24000	0.6475456875	-1478.4917568788026	-16	0.3
25000	0.5966625	-1476.49745150661	-26	0.332
26000	0.6475456875	-1479.0279834962403	-22	0.316
27000	0.6475456875	-1484.8745237567862	-36	0.2826666666666667
28000	0.6475456875	-1483.1501561392067	-14	0.3293333333333333
29000	0.7547171290921875	-1475.0430868184774	-18	0.26666666666666666
30000	0.7002097865625	-1473.9507314570128	16	0.30266666666666664
31000	0.7002097865625	-1477.5244136203398	2	0.296
32000	0.6475456875	-1482.9923260260314	-24	0.3293333333333333
33000	0.5966625	-1491.1385171046873	-22	0.3253333333333333
34000	0.6475456875	-1497.3308503509772	-16	0.32266666666666666
35000	0.7002097865625	-1490.3553954650329	-18	0.276
36000	0.7002097865625	-1488.981539495509	-2	0.31466666666666665
37000	0.7547171290921875	-1481.6110098040742	-14	0.304
38000	0.7547171290921875	-1484.019303497556	-14	0.2866666666666667
39000	0.7547171290921875	-1502.8113992080075	4	0.30533333333333335
40000	0.7547171290921875	-1495.1605779961678	-2	0.312
41000	0.7547171290921875	-1483.3312960985218	-4	0.32266666666666666
42000	0.7547171290921875	-1497.69713564012	-22	0.348
43000	0.7002097865625	-1504.9943721876066	-30	0.30266666666666664
44000	0.7002097865625	-1501.7336394687136	-32	0.33866666666666667
45000	0.7547171290921875	-1502.1334566622415	-30	0.36133333333333334
46000	0.7547171290921875	-1499.0809156885668	-16	0.3626666666666667
47000	0.7547171290921875	-1499.1231994185	-24	0.33866666666666667
48000	0.7547171290921875	-1515.950349547739	-4	0.336
49000	0.7002097865625	-1499.7313111716085	4	0.32666666666666666
50000	0.6475456875	-1499.9421540152184	-20	0.3333333333333333
51000	0.6475456875	-1513.5201892267214	-6	0.324
52000	0.6475456875	-1523.7507673147325	-14	0.368
53000	0.5966625	-1524.3912698107183	-26	0.344
54000	0.5966625	-1526.902366062555	-2	0.36133333333333334
55000	0.5966625	-1528.3532836795255	-14	0.3546666666666667
56000	0.5966625	-1539.241847694123	0	0.3453333333333333
57000	0.5475	-1539.3545903047614	-10	0.32666666666666666
58000	0.5475	-1546.2998938840487	-18	0.3453333333333333
59000	0.5	-1549.8340332102584	-18	0.37333333333333335
60000	0.5	-1546.639162019923	-6	0.364
61000	0.5	-1545.8732618095237	-2	0.38133333333333336
62000	0.5	-1551.257141108274	-10	0.3626666666666667
63000	0.5	-1550.6924252004108	-4	0.3546666666666667
64000	0.5475	-1551.3579602827174	-6	0.36533333333333334
65000	0.5475	-1544.068563724502	-16	0.3466666666666667
66000	0.5475	-1542.8281079698688	-14	0.37066666666666664
67000	0.5475	-1540.004460156605	-18	0.37333333333333335
68000	0.5475	-1548.9703209620895	-16	0.372
69000	0.5475	-1546.2483483390288	-18	0.368
70000	0.5	-1552.6284951454547	-24	0.38
71000	0.5	-1548.2353716801633	-24	0.38
72000	0.5	-1545.1885282583623	-30	0.38
73000	0.5475	-1544.9399618924162	-4	0.36
74000	0.5	-1550.5341346986404	-8	0.352
75000	0.5475	-1557.4722520398025	-16	0.376
76000	0.5475	-1548.690435995787	-28	0.348
77000	0.5475	-1547.273178657697	-38	0.37466666666666665
78000	0.5475	-1550.5278152465	-18	0.38133333333333336
79000	0.6475456875	-1536.31117782677	-16	0.328
80000	0.5966625	-1539.7783983677093	-8	0.36
81000	0.5966625	-1536.0976419397757	-34	0.35733333333333334
82000	0.5966625	-1538.060149101589	-30	0.33466666666666667
83000	0.5475	-1540.6438029914975	-10	0.34
84000	0.5966625	-1542.3801208578934	-6	0.348
85000	0.5475	-1552.519882852248	-8	0.364
86000	0.5475	-1556.086241179319	-22	0.3546666666666667
87000	0.5475	-1549.8020993899377	-10	0.38
88000	0.6475456875	-1541.613983807991	-14	0.35333333333333333
89000	0.6475456875	-1534.402065296542	0	0.34933333333333333
90000	0.6475456875	-1530.564104231995	-14	0.3453333333333333
91000	0.5966625	-1523.225315191214	-8	0.38
92000	0.5966625	-1542.978749395176	-12	0.37066666666666664
93000	0.6475456875	-1545.0399558645454	-12	0.336
94000	0.6475456875	-1538.74797469479	-4	0.304
95000	0.6475456875	-1536.0976891351518	-6	0.348
96000	0.6475456875	-1537.5923915397348	-10	0.376
97000	0.5966625	-1542.0422244887664	-8	0.36933333333333335
98000	0.5966625	-1542.8141219872887	-6	0.32133333333333336
99000	0.5966625	-1550.5687445853926	4	0.37066666666666664
100000	0.6475456875	-1542.5232039636924	2	0.35333333333333333
