Run	T	Energy	Magnetization
10000	1.8333333333333335	-8312	-186
20000	1.6666666666666667	-12000	-494
30000	1.6666666666666667	-14212	-718
40000	1.6666666666666667	-15624	-808
50000	1.6666666666666667	-16540	-1040
60000	1.5	-17460	-1194
70000	1.3333333333333333	-18152	-1362
80000	1.1666666666666665	-18676	-1530
90000	0.9999999999999999	-18972	-1658
100000	0.8333333333333333	-19316	-1802
110000	0.6666666666666666	-19588	-1894
120000	0.6666666666666666	-19804	-1948
130000	0.6666666666666666	-19976	-1998
140000	0.6666666666666666	-20100	-2072
150000	0.6666666666666666	-20220	-2116
160000	0.6666666666666666	-20304	-2174
170000	0.6666666666666666	-20388	-2240
180000	0.6666666666666666	-20484	-2268
190000	0.6666666666666666	-20588	-2344
200000	0.8333333333333333	-20644	-2478
210000	0.8333333333333333	-20656	-2524
220000	0.8333333333333333	-20692	-2562
230000	0.9999999999999999	-20752	-2598
240000	0.9999999999999999	-20816	-2596
250000	0.9999999999999999	-20856	-2626
260000	0.9999999999999999	-20904	-2692
270000	0.9999999999999999	-20908	-2680
280000	0.9999999999999999	-20904	-2666
290000	0.9999999999999999	-20940	-2730
300000	0.9999999999999999	-20996	-2770
310000	0.9999999999999999	-21028	-2784
320000	0.9999999999999999	-21060	-2882
330000	0.9999999999999999	-21104	-2922
340000	0.9999999999999999	-21176	-2980
350000	0.9999999999999999	-21196	-3020
360000	1.1666666666666665	-21208	-3054
370000	1.1666666666666665	-21280	-3184
380000	1.1666666666666665	-21372	-3292
390000	0.9999999999999999	-21460	-3322
400000	0.9999999999999999	-21504	-3334
410000	0.9999999999999999	-21540	-3404
420000	0.9999999999999999	-21592	-3430
430000	0.8333333333333333	-21612	-3444
440000	0.8333333333333333	-21632	-3482
450000	0.8333333333333333	-21652	-3504
460000	0.8333333333333333	-21680	-3550
470000	0.8333333333333333	-21704	-3612
480000	0.9999999999999999	-21680	-3622
490000	0.9999999999999999	-21652	-3728
500000	0.9999999999999999	-21684	-3810
510000	0.9999999999999999	-21760	-3854
520000	1.1666666666666665	-21772	-3948
530000	0.9999999999999999	-21832	-3944
540000	0.9999999999999999	-21844	-4006
550000	0.9999999999999999	-21856	-4056
560000	1.1666666666666665	-21888	-4130
570000	1.1666666666666665	-21888	-4174
580000	1.1666666666666665	-21876	-4206
590000	1.1666666666666665	-21900	-4288
600000	0.9999999999999999	-21908	-4316
610000	0.9999999999999999	-21944	-4354
620000	1.1666666666666665	-21932	-4360
630000	1.1666666666666665	-21936	-4366
640000	1.1666666666666665	-21940	-4392
650000	1.1666666666666665	-21968	-4406
660000	1.1666666666666665	-21956	-4426
670000	1.1666666666666665	-21976	-4406
680000	1.1666666666666665	-21968	-4440
690000	1.1666666666666665	-22032	-4462
700000	1.1666666666666665	-22048	-4510
710000	1.1666666666666665	-22072	-4528
720000	1.1666666666666665	-22060	-4580
730000	1.1666666666666665	-22068	-4620
740000	1.1666666666666665	-22092	-4626
750000	1.1666666666666665	-22100	-4682
760000	1.1666666666666665	-22104	-4740
770000	1.1666666666666665	-22096	-4748
780000	1.1666666666666665	-22112	-4786
790000	1.1666666666666665	-22108	-4816
800000	1.3333333333333333	-22124	-4836
810000	1.3333333333333333	-22092	-4860
820000	1.3333333333333333	-22112	-4920
830000	1.3333333333333333	-22120	-4912
840000	1.3333333333333333	-22152	-4932
850000	1.3333333333333333	-22152	-4946
860000	1.3333333333333333	-22148	-4994
